,Customer,Type,Text,Summary,sim_score,split
4191,Notion,Twitter,"Any folks have a Cron invite  Happy to swap an Arc browsercompany invite in return
TGines Cron browsercompany I can send one
Chris_Smeder TGines Cron browsercompany Could I also get one","User is excited about the new @BrowserCO feature, which allows users to create a custom URL for their website, and is looking forward to using it.",0.4254550337791443,test
4192,figma,G2,"Collaborative space  it meeds our needs specifically for the design team to be able to share our work and thinking through diagrams and such
Its easy to use and makes it easy for my team and I to host brainstorm sessions syncs literally anything and be able to share it easily and collaborate
More dynamic stickies Cant think of anything major to be fixed","The user finds the product helpful for organizing their ideas and processes, appreciating the ease of navigation and the zoom-in and zoom-out features.",0.4486386775970459,test
4193,figma,Twitter,RT zander_supafast Documenting Design Systems in figma supafast," The user is creating an eco-sustainable store using Figma, Wordpress, Elementor, and ChatGPT with a budget of 50USD. They initially chose the name ""Beeco"" but found it was already taken on Hostinger, so they asked ChatGPT for help in improving the name.",0.2479826509952545,test
4194,figma,Twitter,"What do you think about this I took everyones advice and worked harder not smarter by designing this in Figma and not a 3D capable software 
EicherDesign unfoldco figma This is in Figma Damn",User is attending a Figma Config event alongside Vercel Design team members and would love to meet them.,0.3231610059738159,test
4195,Notion,Twitter,browsercompany Fix Arc browser performance Or make it super easy to learn what makes it so slow I can barely use it anymore now after a few months of getting used to it and getting ready to set it my default browser,User is frustrated with the slow performance of the Arc browser and is considering switching to Chrome or Firefox.,0.8065569996833801,test
4196,figma,Twitter,RT Heathermsell Alex_FigmaEdu TananaLMahood DonorsChoose figma lemmccann miggi Thanks for your consideration This has a 2x match,User recreated Spotify's mobile interface using Figma and received positive feedback from another user.,0.1355741471052169,test
4197,Notion,Appstore/Playstore,Magic Keyboard support on the iPad is a little inconsistent My sisters magic keyboard on the Pro works fine but my iPad Air refuses to cooperate,"User experiences inconsistent Magic Keyboard support on their iPad Air, with the Pro version working fine but the iPad Air refusing to cooperate.",0.9484460353851318,test
4198,Notion,Twitter,"Im working on something for all of my Newsletter people 
A quick overview of The Newsletter Growth Deck
I built this NotionHQ dashboard to keep track of my crosspromos ads and repurposed content for multiple newsletters
Do you need something like it 
JensLennartsson NotionHQ Woah looks awesome Id love something like this
thewritelegacy NotionHQ Amazing Im launching it in a few days to my mailing list for 50 off  come join us What are your main troublespain points when running your newsletter
JensLennartsson NotionHQ Nice Ill keen an eye out",User is working on a project for their newsletter and is seeking feedback from the community.,0.5812451243400574,test
4199,Notion,Twitter,"Last week I was wondering why in Arc Browser there are no folder or some else features allowing me categorize my tabs And today I found it in Whats new Fascinating
browsercompany arcBrowser
browsercompany","User is excited about the new features in Arc Browser, including folder and tab categorization, and is looking forward to testing them.",0.7787643074989319,test
4200,figma,Twitter,"Teachers We have lots of DonorsChoose funding love left to share Drop your project link below to share with the Figma community
Extra credit Tell us how your project is connected to Figma for Education 
Clearthelist DonorsChoose TeacherTwitter
Alex_FigmaEdu DonorsChoose figma I am hoping to spread some joy and positivity with compliment cards and more for each of my high schoolers I want them to see their worth and value","User's Pixel Art in Figma blog post is the most viewed blog post of all time, and they need to create more tutorials and post them on their blog more often.",0.4071854948997497,test
